lat,lon,color,percent,count,valid
-72.631009,-139.686344,violet,0.09,78,TRUE
-63.889135,-168.939732,red,0.36,14,FALSE
44.43551,161.611715,orange,0.63,57,FALSE
-70.318107,-126.032566,yellow,0.08,37,TRUE
-22.502061,-111.851936,red,0.52,97,TRUE
-76.477138,141.904727,yellow,0.31,8,FALSE
-30.638123,-87.21606,orange,0.41,84,FALSE
81.786056,109.78196,red,0.31,57,FALSE
24.584816,-167.421747,yellow,0.67,35,TRUE
62.011081,-171.446066,indigo,0.06,57,TRUE
-77.717299,-178.001546,yellow,0.27,14,TRUE
-12.489728,173.163073,orange,0.94,36,FALSE
29.427371,110.982776,indigo,0.89,2,TRUE
-25.974719,-60.210355,indigo,0.83,13,FALSE
42.390304,154.81601,indigo,0.28,33,TRUE
54.079919,-19.359,green,0.08,35,TRUE
-83.370591,121.838961,red,0.13,39,TRUE
-56.926554,16.826489,indigo,0.27,90,FALSE
51.746647,-41.437063,orange,0.54,96,TRUE
22.536773,45.77304,violet,0.11,79,FALSE
80.084381,-91.957234,yellow,0.75,84,TRUE
-77.827835,-96.842254,green,0.55,37,FALSE
-39.584202,-74.894808,blue,0.58,9,TRUE
69.312463,174.075177,violet,0.85,98,TRUE
-82.130091,146.729641,blue,0.11,37,FALSE
-55.117514,-154.228744,violet,0.82,26,FALSE
-83.356306,-130.453991,yellow,0.51,63,FALSE
21.556488,84.61724,orange,0.96,56,TRUE
75.616939,-9.397627,blue,0.11,0,TRUE
76.834261,-66.288376,green,0.53,41,FALSE
28.245443,170.596309,violet,0.6,85,TRUE
59.21562,-159.793432,blue,0.51,43,TRUE
-13.0429,-12.495502,violet,0.11,19,TRUE
81.498667,-3.009042,blue,0.45,33,FALSE
67.184397,37.742218,green,0.24,62,FALSE
62.236321,-147.430988,violet,0.21,19,TRUE
-29.768106,-100.881066,indigo,0.67,78,FALSE
64.131397,-78.385488,blue,0.03,22,TRUE
-42.626041,129.149827,blue,0,87,FALSE
14.212971,81.707097,red,0.14,73,FALSE
-0.294699,-145.924368,indigo,0.84,58,FALSE
80.404085,-68.96955,indigo,0.94,8,FALSE
-32.356373,-52.889326,green,0.64,78,TRUE
50.185252,34.653797,indigo,0.72,95,FALSE
-36.546488,-1.949756,red,0.14,10,TRUE
24.949466,-30.185375,green,0.13,70,FALSE
-54.59335,-62.361756,violet,0.27,57,TRUE
-13.886943,-130.506423,orange,0.55,94,TRUE
16.823355,2.133014,red,0.4,28,TRUE
82.108929,-97.627967,green,0.37,81,FALSE
-63.233283,-94.104124,green,0,95,TRUE
15.003628,-142.091807,green,0.92,97,TRUE
-88.697874,111.963266,orange,0.19,49,FALSE
-43.455299,-123.937758,orange,0.3,50,FALSE
81.749459,-111.416971,orange,0.14,91,TRUE
-68.243936,-124.173951,violet,0.43,2,FALSE
-70.338669,4.941709,yellow,0.79,98,TRUE
-47.217675,-15.199797,orange,0.66,49,TRUE
-12.990706,-28.028387,yellow,0.28,72,FALSE
-26.219392,125.493335,yellow,0.59,95,FALSE
6.456461,61.842723,blue,0.02,12,TRUE
-47.398013,-90.406894,violet,0.88,53,FALSE
79.170571,-174.709249,indigo,0.94,15,TRUE
-11.798792,-164.656753,red,0.59,41,FALSE
-21.404775,138.136129,blue,0.96,54,TRUE
-78.747376,68.975932,orange,0.93,27,TRUE
48.486488,-157.05994,blue,0.57,41,TRUE
4.818052,175.840032,yellow,0.82,65,FALSE
-83.522109,19.494498,indigo,0.83,79,FALSE
59.703301,-147.835097,green,0.88,84,FALSE
82.550119,-44.872141,red,0.17,37,TRUE
-12.322706,-101.634332,yellow,0.31,87,TRUE
-79.446852,16.149635,red,0.2,17,FALSE
16.030516,-25.083393,yellow,0.92,39,TRUE
40.781523,-137.142034,indigo,0.59,18,TRUE
-7.342453,-35.696113,yellow,0.16,47,FALSE
10.616714,-144.430145,red,0.6,76,TRUE
65.04632,-40.305297,blue,0.12,36,FALSE
-55.7216,143.125194,violet,0.6,93,FALSE
-16.265025,45.35485,blue,0.48,62,TRUE
-58.347299,-95.620886,blue,0.16,41,TRUE
-60.759116,-22.880722,orange,0.35,43,TRUE
40.842102,-155.794515,orange,0.19,41,FALSE
72.350544,107.784622,violet,0.72,79,TRUE
57.464391,-144.112571,green,0.64,92,TRUE
72.266066,-108.693772,red,0.16,69,TRUE
-27.21717,97.875619,orange,0.05,97,TRUE
76.901134,5.522838,red,0.95,85,FALSE
-87.174046,57.575583,orange,0.21,39,TRUE
5.535804,36.800532,red,0.67,27,FALSE
-24.163639,-164.393094,indigo,0.96,36,TRUE
-68.895095,73.440103,blue,0.28,57,FALSE
89.945003,-77.671019,red,0.36,43,FALSE
-29.738291,-50.891039,indigo,0.1,76,TRUE
-55.119712,-160.373174,blue,0.41,98,FALSE
-64.197583,3.487284,orange,0.63,44,TRUE
-2.72986,160.594735,indigo,0.45,7,TRUE
23.044974,138.768888,blue,0.08,92,TRUE
-58.03316,173.605396,green,0.41,54,TRUE
0.422689,157.106977,green,0.48,63,FALSE
-5.10182,-49.744829,yellow,0.5,18,FALSE
-15.355057,124.043218,green,0.82,24,TRUE
-39.907413,-95.160694,orange,0.62,41,TRUE
-45.402912,-19.280343,green,0.96,1,TRUE
70.812198,-128.494451,blue,0.26,58,FALSE
3.865013,61.160871,orange,0.77,21,TRUE
-78.818287,-85.88742,yellow,0.82,75,FALSE
87.132557,53.282234,yellow,0.92,34,FALSE
7.430111,24.162582,blue,0.39,93,FALSE
-11.325386,48.440336,green,0.09,59,TRUE
-2.054604,50.896123,green,0.74,84,FALSE
59.462612,-95.937781,red,0.93,88,TRUE
89.960027,-141.659766,indigo,0.46,92,FALSE
83.228186,70.900743,yellow,0.04,98,FALSE
-25.556031,74.068295,blue,0.72,70,FALSE
7.271411,-24.482569,indigo,0.25,64,FALSE
-29.757182,-18.017355,violet,0.12,56,FALSE
34.548021,-31.988292,green,0.09,3,TRUE
-40.700372,-120.408377,green,0.46,11,TRUE
-5.665836,-108.444207,red,0.83,99,TRUE
88.740435,-166.145934,blue,0,42,FALSE
-19.253008,157.386715,red,0.66,76,FALSE
30.196895,-155.303945,orange,0.15,6,TRUE
-52.859659,90.15668,yellow,0.41,66,FALSE
-65.316565,66.423063,orange,0.54,12,FALSE
60.890799,88.786889,yellow,0.63,48,FALSE
62.483161,-112.117389,violet,0.71,28,FALSE
69.813224,-73.751728,red,0.73,76,FALSE
-30.861803,149.453431,yellow,0.23,79,FALSE
73.043524,-66.666532,red,0.86,61,TRUE
-42.113026,-66.369185,yellow,0.24,51,TRUE
-21.55087,128.291226,indigo,0.1,78,FALSE
-75.416148,-116.598849,violet,0.85,94,TRUE
-25.619559,-102.560152,green,0.59,11,TRUE
47.391257,-171.878887,yellow,0.54,51,TRUE
0.347067,-83.429387,violet,0.89,61,TRUE
78.575734,47.214175,blue,0.19,0,FALSE
67.794663,-3.965724,red,0.41,99,TRUE
12.935945,161.706374,blue,0.62,13,FALSE
10.194074,-165.519058,indigo,0.68,77,TRUE
4.607273,-98.869193,yellow,0.82,5,FALSE
53.68326,114.344216,violet,0.42,97,FALSE
-6.652258,-100.861861,yellow,0.6,55,FALSE
-5.443716,-93.367553,green,0.45,73,TRUE
12.507491,111.98331,blue,0.14,41,TRUE
-23.179528,98.248995,red,0.62,76,FALSE
-82.048943,24.061163,violet,0.3,17,TRUE
-83.687975,41.379713,green,0.09,53,FALSE
-79.238054,-5.703832,red,0.55,32,TRUE
-19.881277,-171.956919,blue,0.95,70,TRUE
-81.122774,-28.470751,green,0.27,34,TRUE
-76.445791,142.627123,indigo,0.27,49,FALSE
-0.610623,-90.888158,green,0.38,66,TRUE
3.235945,15.356455,green,0.71,14,FALSE
-80.149362,-27.27771,red,0.62,28,TRUE
-65.761625,-97.180494,green,0.84,90,TRUE
-84.109339,-54.596364,blue,0.65,42,TRUE
70.03311,-3.377507,red,0.7,43,FALSE
69.549692,116.726219,orange,0.05,38,TRUE
-23.31686,-116.607063,green,0.29,53,FALSE
-36.051752,49.326019,orange,0.85,83,FALSE
-10.716711,-10.357267,yellow,0.92,19,FALSE
61.489219,38.65313,green,0.64,2,FALSE
87.260316,33.938533,orange,0.23,58,FALSE
13.287834,123.460383,red,0.57,25,FALSE
15.981621,174.038008,orange,0.33,31,FALSE
3.252976,40.609352,red,0.21,54,TRUE
76.744384,157.496696,orange,0.58,88,FALSE
78.825664,28.093513,yellow,0.04,99,FALSE
56.888822,13.847684,red,0.58,93,TRUE
60.384848,69.722329,yellow,0.58,54,TRUE
-67.635914,-81.758489,yellow,0.91,63,TRUE
-61.323262,-7.072916,green,0.32,38,FALSE
82.121577,45.732737,green,0.07,11,TRUE
45.654627,161.983923,green,0.27,23,TRUE
-24.724997,91.177861,indigo,0.06,77,FALSE
14.598277,14.656484,yellow,0.01,97,TRUE
-28.853462,-143.855965,blue,0.95,84,FALSE
-10.191814,-87.367559,orange,0.04,26,TRUE
-65.381456,164.072607,blue,0.3,26,FALSE
44.158856,-174.331529,blue,0.08,46,FALSE
65.962385,-53.309142,violet,0.21,47,FALSE
31.968101,125.237868,blue,0.36,92,TRUE
30.756239,89.872872,green,0.72,32,FALSE
-2.831897,-60.692351,yellow,0.69,40,TRUE
-11.674051,-159.807091,orange,0.36,86,FALSE
-8.08747,147.896385,yellow,0.25,17,TRUE
-18.382658,150.102703,green,0.36,13,TRUE
-20.429248,-146.31633,green,0.03,1,FALSE
-10.98122,-38.05351,indigo,0.55,75,FALSE
-45.989256,-93.32153,blue,0.21,6,FALSE
3.531966,144.654573,violet,0.34,86,FALSE
-38.277884,87.390136,orange,0.43,34,TRUE
-51.851807,-97.239753,indigo,0.89,38,FALSE
-31.127776,96.531476,blue,0.23,14,TRUE
43.948805,62.0158,orange,0.24,44,FALSE
-66.75409,19.30323,red,0.78,20,TRUE
33.247483,123.366019,yellow,0.67,77,FALSE
24.50215,-53.449343,blue,0.57,17,FALSE
-59.1964,-32.424509,indigo,0.07,29,TRUE
-8.591928,-105.180907,blue,0.19,79,FALSE
84.367778,156.637009,orange,0.52,94,FALSE
21.539035,12.194259,orange,0.36,35,FALSE
50.628551,-161.750801,orange,0.99,25,FALSE
6.094925,-14.015645,orange,0.7,36,FALSE
-79.691498,-176.614118,red,0.46,99,TRUE
-31.572802,-17.161788,violet,0.01,78,FALSE
-33.816616,123.019504,violet,0.53,25,FALSE
-30.243648,100.552675,green,0.13,59,FALSE
72.707341,-39.463571,violet,0.04,89,FALSE
6.93508,-129.109297,blue,0.07,15,FALSE
83.846598,107.751186,green,0.85,46,FALSE
86.553376,51.895517,red,0.56,70,FALSE
18.225239,-112.608925,green,0.28,78,FALSE
-61.024423,63.917354,red,0.54,8,TRUE
-58.354215,-52.711508,red,0.81,62,TRUE
57.342966,-171.448553,orange,0.68,15,TRUE
-21.485217,109.297795,orange,0.17,74,TRUE
-23.747629,-58.944918,green,0.94,30,TRUE
-31.111163,-172.22588,red,0.55,28,TRUE
49.886518,95.80494,red,0.65,28,FALSE
12.864784,-179.857659,violet,0.03,3,TRUE
83.309507,160.589194,red,0.82,39,FALSE
45.146405,79.199952,blue,0.23,59,FALSE
-38.521828,-170.8001,green,0.93,89,TRUE
12.045838,-168.469022,blue,0.19,21,TRUE
-38.529513,137.699204,yellow,0.67,58,TRUE
15.869891,-145.018004,orange,0.95,62,TRUE
45.374154,25.362231,red,0.34,59,FALSE
-43.084999,-171.397487,yellow,0.54,6,TRUE
-24.287886,146.262514,green,0.57,5,TRUE
34.611403,-176.212449,indigo,0.58,12,FALSE
21.475411,52.362219,green,0.56,64,FALSE
-15.708533,82.457506,blue,0.8,98,FALSE
64.725674,-90.741267,orange,0.88,46,TRUE
-54.982683,97.543189,orange,0.22,12,FALSE
-26.511593,22.980741,violet,0.61,66,TRUE
-70.590368,26.80398,green,0.02,20,TRUE
-83.968195,55.05745,red,0.93,84,FALSE
-17.68741,-170.569657,red,0.21,42,FALSE
13.329736,-146.607358,yellow,0.5,77,TRUE
-17.285773,71.452405,blue,0.98,67,TRUE
83.953858,-107.144726,violet,0.51,31,FALSE
-36.041902,-46.385707,yellow,0.89,52,TRUE
-42.240794,-1.680479,yellow,0.9,2,FALSE
18.603599,-71.06627,red,0.37,8,FALSE
79.708364,-142.310168,violet,0.09,5,FALSE
-42.965289,-138.051533,indigo,0.43,1,FALSE
33.602101,-155.573742,green,0.81,49,TRUE
79.191405,-66.798985,green,0.79,26,TRUE
40.248119,-116.988265,violet,0.47,44,TRUE
-27.456505,139.483205,blue,0.03,75,FALSE
8.432533,-123.264217,green,0.86,24,TRUE
32.066698,52.747436,yellow,0.89,4,TRUE
-87.558867,51.440298,violet,0.78,74,TRUE
-72.691153,163.932588,violet,0.74,2,FALSE
67.185801,129.336605,green,0.92,40,TRUE
9.522969,-67.136008,violet,0.96,83,TRUE
-74.579222,100.082234,violet,0.69,64,TRUE
-81.04004,55.960439,green,0.68,42,FALSE
28.715427,-92.978661,blue,0.8,33,TRUE
23.515882,55.930554,yellow,0.08,43,FALSE
-48.278034,-148.833508,green,0.08,91,TRUE
57.504903,59.849196,indigo,0.51,46,FALSE
-60.450169,140.344382,blue,0.02,49,TRUE
-53.025148,-65.118782,blue,0.05,86,TRUE
14.30572,-130.418926,green,0.05,34,FALSE
50.911969,-87.274069,yellow,0.44,91,FALSE
65.95606,-68.5904,violet,0.19,79,TRUE
66.612653,117.269866,yellow,0.77,34,TRUE
-55.823624,-161.570727,yellow,0.35,48,TRUE
-67.144793,29.747489,green,0.75,34,FALSE
-67.318374,-9.43262,orange,0.95,71,TRUE
-1.584667,76.4543,blue,0.75,8,TRUE
-42.472832,8.674362,orange,0.46,2,TRUE
-7.362961,78.622952,yellow,0.96,2,FALSE
75.933522,-165.147625,green,0.07,9,FALSE
59.892409,35.358908,violet,0.94,49,TRUE
-73.721639,-61.326937,green,0.74,53,FALSE
-9.483992,71.485623,green,0.95,98,TRUE
-11.419208,10.196974,blue,0.42,23,FALSE
31.949137,101.422829,violet,0.52,75,TRUE
52.049763,-130.847609,red,0.09,84,TRUE
-62.422169,51.525116,indigo,0.52,83,TRUE
-34.45102,-124.885422,blue,0.27,16,FALSE
-62.699752,125.055553,blue,0.59,55,FALSE
-30.370567,-45.872151,blue,0.17,51,TRUE
-19.890198,54.385351,red,0,11,FALSE
-12.511247,161.0795,green,0.81,23,FALSE
-14.293747,-79.794764,violet,0.33,20,TRUE
3.338195,-96.130875,red,0.93,5,TRUE
82.87126,162.307065,orange,0.05,93,FALSE
33.087325,3.45726,green,0.23,78,FALSE
76.015364,56.703626,indigo,0.62,71,TRUE
-36.867196,115.350519,violet,0.32,9,TRUE
39.998598,36.075712,orange,0.24,90,TRUE
34.508471,167.48971,orange,0.84,47,FALSE
-38.51782,73.286022,yellow,0.59,86,TRUE
-16.72133,-119.128142,blue,0.27,1,FALSE
-4.425034,103.398829,violet,0.67,31,TRUE
-78.373252,66.44892,orange,0.62,28,FALSE
-37.828064,-161.754943,indigo,0.55,84,FALSE
-37.772733,95.622981,green,0.82,79,FALSE
-53.764465,135.475201,green,0.39,20,TRUE
-49.298794,-84.836862,orange,0.5,40,TRUE
53.795576,23.700045,orange,0.98,12,TRUE
-87.013605,-135.180777,green,0.13,23,FALSE
-16.628357,172.030805,violet,0.57,4,FALSE
-70.311881,-2.699299,violet,0.79,56,TRUE
-28.075484,-177.392658,blue,0.02,99,TRUE
-78.259441,3.688564,green,0.68,33,TRUE
-33.242657,70.876596,red,0.4,95,TRUE
50.955227,38.820182,violet,0.38,7,FALSE
9.484134,151.139959,yellow,0.84,36,TRUE
41.80315,110.327996,violet,0.16,49,FALSE
-78.969508,-74.824585,indigo,0.9,9,TRUE
71.262927,-80.995137,blue,0.37,2,TRUE
-30.381845,171.898287,green,0.04,43,TRUE
46.651245,132.499103,green,0.49,49,TRUE
-41.43495,-23.962188,orange,0.41,96,FALSE
-53.547198,11.316674,blue,0.64,3,TRUE
-15.080615,-131.078987,violet,0.17,95,FALSE
86.197824,-30.712611,green,0.76,84,TRUE
-46.845767,8.60687,yellow,0.51,99,FALSE
-54.167118,160.880311,indigo,0.06,7,FALSE
-61.793824,-36.382325,indigo,0.84,79,FALSE
-15.970257,12.529035,indigo,0.72,77,FALSE
10.117626,2.460451,blue,0.04,66,FALSE
46.041579,-129.953384,violet,0.16,20,FALSE
34.578495,-87.624838,indigo,0.79,39,TRUE
-70.209553,-34.06519,indigo,0.38,70,TRUE
23.053443,168.743861,violet,0.07,17,FALSE
45.832787,32.322965,orange,0.44,30,TRUE
71.924831,-90.29612,blue,0,37,FALSE
76.725167,150.920128,yellow,0.26,79,FALSE
-33.032261,-125.360844,indigo,0.2,17,TRUE
-38.854823,56.35406,red,0.59,6,FALSE
19.801324,-165.752211,indigo,0.53,88,TRUE
-12.161894,-87.166076,yellow,0.84,69,FALSE
-68.697955,68.024269,violet,0.48,75,FALSE
81.361252,156.780756,red,0.74,62,FALSE
3.610518,43.314165,violet,0.77,19,FALSE
15.675604,110.0915,violet,0.14,3,FALSE
65.655537,98.468789,green,0.95,20,FALSE
-80.921183,-141.21976,blue,0.29,0,TRUE
-47.183764,-33.725934,indigo,0.5,36,TRUE
-60.445468,-16.007563,violet,0.75,6,FALSE
-35.525142,26.326593,yellow,0.99,10,TRUE
-28.312641,-99.82823,orange,0.58,50,TRUE
-60.268901,61.034729,orange,0.59,82,TRUE
-30.588236,-153.555241,orange,0.2,5,FALSE
6.052259,14.981272,violet,0.34,47,FALSE
-39.836637,146.016915,orange,0.66,87,TRUE
84.732543,62.809245,violet,0.8,99,TRUE
89.415474,-68.177323,yellow,0.16,47,FALSE
-68.693664,93.486186,indigo,0,7,FALSE
38.942909,125.872327,indigo,0.43,20,TRUE
24.76993,-44.958888,red,0.69,30,TRUE
23.808971,83.819786,indigo,0.4,32,TRUE
-84.870889,28.642975,green,0.65,13,TRUE
-43.777213,141.510374,green,0.91,23,TRUE
-8.125119,152.015604,red,0.92,65,FALSE
61.50843,102.580843,violet,0.65,45,FALSE
54.662021,111.443425,indigo,0.33,29,FALSE
44.017029,-146.646758,red,0.26,38,TRUE
82.114636,36.558713,red,0.86,47,TRUE
-24.378562,96.867922,green,0.38,12,FALSE
-87.069388,-32.162854,blue,0.87,4,FALSE
-9.315381,-167.806761,yellow,0.54,49,TRUE
-50.495819,-51.627721,blue,0.18,83,FALSE
53.986774,77.454794,blue,0.29,56,TRUE
-32.623996,-141.14986,orange,0.68,95,TRUE
-31.206732,120.33956,green,0.32,93,TRUE
38.911436,-2.038864,green,0.53,86,TRUE
9.302734,-61.892858,green,0.21,73,TRUE
-7.684269,44.567119,red,0.03,65,FALSE
-26.933079,15.262907,green,0.78,56,TRUE
40.496584,-48.040268,red,0.11,54,TRUE
0.077089,100.109862,orange,0.11,96,TRUE
62.140545,-49.398169,indigo,0.57,18,FALSE
-11.015633,-87.447696,yellow,0.61,13,TRUE
51.718329,-100.762331,violet,0.65,4,TRUE
-40.632377,-57.859943,indigo,0.98,44,TRUE
10.794141,56.96327,blue,0.05,43,TRUE
-18.396706,177.181319,yellow,0.82,71,TRUE
36.536167,-41.269463,green,0.48,99,TRUE
-60.158973,-172.247944,yellow,0.99,20,TRUE
-52.227799,2.308449,green,0.06,89,FALSE
68.130599,-174.543279,violet,0.8,31,TRUE
-79.821238,38.634092,blue,0.84,13,TRUE
-52.726176,37.662682,red,0.98,36,FALSE
38.265614,-163.629802,green,0.01,91,TRUE
-82.532385,90.982217,orange,0.06,87,FALSE
-23.970712,159.34281,indigo,0.7,13,TRUE
69.978822,123.783197,red,0.8,15,FALSE
32.910002,136.513723,green,0.38,53,TRUE
6.022379,-163.970177,red,0.24,89,FALSE
-6.419284,69.68492,blue,0.23,62,TRUE
29.001718,-122.956865,indigo,0.46,79,FALSE
-30.154353,111.656006,violet,0.2,19,FALSE
33.517023,38.613508,red,0.01,20,TRUE
-45.538251,43.965216,orange,0.67,99,FALSE
-32.559324,-143.592684,blue,0.23,29,TRUE
-2.610913,150.129784,green,0.13,1,FALSE
77.01321,-15.971742,red,0.71,32,TRUE
-10.978937,168.258247,red,0.5,30,TRUE
-68.682459,54.718681,green,0.19,8,TRUE
48.875161,-54.470518,red,0.07,77,FALSE
10.555154,-129.79569,red,0.08,31,FALSE
24.193197,-15.157843,blue,0.07,59,FALSE
-33.892703,86.667615,green,0.31,23,FALSE
-18.931254,-138.809448,green,0.03,44,FALSE
69.18894,-172.248706,indigo,0.27,84,TRUE
-75.732646,-146.922244,orange,0.39,48,TRUE
68.111144,-87.429625,green,0.91,13,FALSE
-64.869554,-114.314863,indigo,0.07,65,FALSE
-28.579748,-175.178925,green,0.17,27,TRUE
-89.64566,167.030749,green,0.56,14,TRUE
-34.848919,75.716272,green,0.48,56,FALSE
82.833209,95.985346,red,0.01,16,FALSE
65.583516,140.819125,violet,0.75,18,FALSE
25.441484,90.100107,violet,0.4,49,FALSE
31.537402,-135.069625,indigo,0.22,13,TRUE
-52.851497,-113.094446,red,0.68,41,FALSE
-17.730877,107.258854,red,0.62,61,TRUE
36.237061,113.7151,green,0.43,87,TRUE
-65.638341,155.433497,indigo,0.51,82,FALSE
-41.331749,51.93485,indigo,0.16,61,TRUE
-17.30227,116.243934,orange,0.45,42,TRUE
-72.668414,-50.388834,indigo,0.12,44,FALSE
-22.49971,123.859031,blue,0.32,31,TRUE
-29.000243,50.882953,violet,0.56,57,FALSE
53.028697,91.455539,yellow,0.63,94,FALSE
52.556341,-127.456941,red,0.4,49,FALSE
13.955509,-161.069004,red,0.09,44,TRUE
88.925196,-16.218244,violet,0.05,54,FALSE
89.910727,-53.842893,blue,0.22,85,FALSE
33.05607,-51.16352,red,0.78,55,FALSE
-63.104775,-86.726685,indigo,0.12,80,TRUE
-41.180469,-8.157462,yellow,0.49,98,TRUE
50.738742,5.846644,yellow,0.35,47,FALSE
-68.46073,-79.017239,indigo,0.1,39,TRUE
-69.314111,51.306599,orange,0.22,68,TRUE
33.810646,-67.925355,yellow,0.84,67,FALSE
69.054984,59.982302,green,0.22,19,FALSE
-26.643778,94.993289,green,0.79,30,TRUE
7.446842,92.638138,violet,0.65,50,FALSE
-78.546777,83.329157,indigo,0.25,26,FALSE
-22.112028,33.090054,blue,0.81,95,FALSE
-23.866804,-38.302008,violet,0.27,88,TRUE
-84.486054,-32.70872,violet,0.53,22,TRUE
24.482933,25.057241,yellow,0.9,13,TRUE
-42.266211,73.433329,green,0.75,63,FALSE
73.534938,132.349164,blue,0.88,71,FALSE
80.509741,-28.755274,violet,0.11,32,TRUE
88.698357,-177.998882,violet,0.49,91,TRUE
-10.985047,65.428111,green,0.93,49,FALSE
64.046328,67.717409,green,0.14,48,FALSE
42.31532,-24.126409,red,0.66,23,TRUE
-2.716304,-7.88135,yellow,0.71,23,FALSE
-43.731792,106.431464,orange,0.77,15,TRUE
11.120212,155.504914,green,0.04,28,TRUE
61.298627,91.706625,blue,0.3,62,TRUE
-46.406172,-9.584852,red,0.17,64,FALSE
-13.23445,-61.966245,indigo,0.84,15,FALSE
81.370101,84.928896,red,0.82,43,TRUE
32.176717,-69.149787,blue,0.39,10,FALSE
1.247584,70.035409,orange,0.63,73,TRUE
-16.709052,35.740513,indigo,0.32,96,TRUE
69.723221,-47.716966,orange,0.23,60,TRUE
-2.335121,-78.98468,blue,0.02,17,TRUE
-24.839693,143.698551,indigo,0.07,48,TRUE
-27.446456,-169.269416,green,0.89,53,FALSE
-5.631231,166.590157,indigo,0.28,31,FALSE
79.286652,58.014258,red,0.94,27,TRUE
8.656839,-130.973942,yellow,0.77,80,FALSE
-81.215777,-133.505385,violet,0.37,12,FALSE
-70.003136,-65.382874,green,0.12,33,TRUE
72.431152,-34.383012,yellow,0.78,76,TRUE
-69.456262,67.560146,blue,0.74,55,FALSE
-63.052837,-175.140514,violet,0,10,TRUE
13.208185,-8.407191,violet,0.39,65,FALSE
61.516174,168.190663,green,0.44,74,TRUE
-74.142363,4.915819,orange,0.68,49,FALSE
75.930365,-17.578889,blue,0.22,46,FALSE
60.492961,-14.078741,green,0.68,42,FALSE
-34.901548,-10.835221,violet,0.67,98,FALSE
66.138126,-167.412306,orange,0.91,96,FALSE
-52.959883,-101.68906,orange,0.98,27,TRUE
-62.811037,124.624806,indigo,0.95,91,FALSE
86.259379,-179.094867,green,0.11,84,TRUE
-69.533794,4.124104,violet,0.89,84,TRUE
42.588026,67.492408,yellow,0.6,87,FALSE
16.501117,-165.513379,yellow,0.76,53,TRUE
-54.077253,-64.559648,yellow,0.29,63,FALSE
26.608612,-150.048976,red,0.82,93,TRUE
69.299786,54.695541,violet,0.33,25,FALSE
75.467523,91.229629,indigo,0.76,96,TRUE
-45.248967,64.499206,red,0.41,33,FALSE
31.586891,-163.972211,red,0.31,57,FALSE
-58.510788,-7.117303,blue,0.33,1,FALSE
-54.861242,-84.042578,orange,0.8,44,FALSE
-75.514745,-32.399581,violet,0.75,18,FALSE
54.82198,-153.893885,orange,0.16,89,FALSE
72.226951,-131.637894,red,0.74,8,TRUE
-21.139345,78.227341,violet,0.39,40,FALSE
-87.255584,-154.945679,red,0.41,17,FALSE
30.77742,-62.883671,yellow,0.92,11,TRUE
-58.907795,39.17301,orange,0.4,34,FALSE
44.481004,117.693812,violet,0.8,12,FALSE
-41.318867,15.493044,green,0.97,85,FALSE
71.079419,46.526415,green,0.82,77,FALSE
-46.333852,57.281209,blue,0.3,97,FALSE
-38.848716,104.597567,indigo,0.22,94,FALSE
86.413717,149.340486,orange,0.33,52,FALSE
-66.075239,-87.260263,indigo,0.6,89,TRUE
-75.781582,131.959598,orange,0.37,5,TRUE
0.947517,-69.139,yellow,0.72,62,FALSE
64.587765,25.330067,red,0.98,99,TRUE
-47.453322,-123.657583,violet,0.68,71,FALSE
-60.715489,133.402473,blue,0.17,8,TRUE
11.804213,21.301473,red,0.19,91,FALSE
76.843241,19.621274,orange,0.45,64,FALSE
-85.300813,-177.201135,indigo,0.78,76,TRUE
58.7093,124.274995,green,0.63,40,FALSE
13.5433,145.369677,green,0.5,92,TRUE
42.895794,-134.518947,violet,0.72,20,TRUE
45.590034,75.339675,violet,0.95,86,FALSE
-2.834556,168.324654,red,0.52,28,FALSE
-86.51202,-72.534364,blue,0.98,16,FALSE
-79.379117,152.900387,violet,0.76,40,FALSE
15.803927,-62.791486,orange,0.97,35,FALSE
-11.334863,-165.385287,indigo,0.92,10,FALSE
79.644035,83.238208,indigo,0.42,74,FALSE
-77.233649,-71.869016,orange,0.92,53,FALSE
88.117287,-173.410778,orange,0.98,40,TRUE
-88.907745,-73.536363,indigo,0.47,67,TRUE
66.267448,159.628035,orange,0.68,92,FALSE
45.898918,-40.996894,orange,0.56,16,TRUE
17.280287,70.409823,blue,0.41,96,FALSE
27.470228,-18.817381,yellow,0.17,26,TRUE
46.593895,-65.356964,indigo,0.43,20,TRUE
77.693977,-139.710224,indigo,0.1,6,TRUE
17.758614,-51.357168,blue,0.58,54,TRUE
-9.738264,-79.158493,orange,0.91,36,TRUE
4.784202,-2.933207,violet,0.35,3,FALSE
-0.16112,41.255658,blue,0.62,95,FALSE
-12.125917,-133.849012,blue,0.18,82,TRUE
-82.859848,-15.647857,indigo,0.5,94,FALSE
22.941318,122.414905,violet,0.77,99,FALSE
17.607925,-178.268506,blue,0.97,62,TRUE
-13.846601,-142.935772,green,0.3,12,TRUE
53.936539,-107.941518,indigo,0.02,58,TRUE
43.49439,-9.623289,green,0.33,41,TRUE
69.653551,-75.469387,blue,0.65,49,FALSE
66.843517,3.370221,orange,0.56,87,TRUE
-59.414967,-99.239509,red,0.69,30,FALSE
-51.409132,131.066759,red,0.66,22,TRUE
2.830745,113.897585,orange,0.68,13,TRUE
74.634451,-37.876448,blue,0.84,67,FALSE
